title	datasetIdentifier	disease	authors	created	modified	accessed	landingPage	accessPage	format	conformsTo	geography	apolloLocationCode	ISO_3166	ISO_3166-1	ISO_3166-1_alpha-3
Counts of people diagnosed with Smallpox in the United States as reported by public health surveillance from 1888-06-10 to 1952-12-13.	null	Smallpox	Wilbert van Panhuis, John Grefenstette, Su Jung, Nian Chok, Anne Cross, Heather Eng, Bruce Lee, Vladimir Zadorozhny, Shawn Brown, Derek Cummings, Donald Burke	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/US.67924001	csv	Tycho 2.0 format	United States of America (the)	1216	US	null	USA
Counts of people diagnosed with Invasive meningococcal disease in the United States as reported by public health surveillance from 2006-01-01 to 2016-07-02.	null	Invasive meningococcal disease	Wilbert van Panhuis, John Grefenstette, Su Jung, Nian Chok, Anne Cross, Heather Eng, Bruce Lee, Vladimir Zadorozhny, Shawn Brown, Derek Cummings, Donald Burke	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/US.707225006	csv	Tycho 2.0 format	United States of America (the)	1216	US	null	USA
Counts of people diagnosed with Infection caused by larvae of Trichinella in the United States as reported by public health surveillance from 1951-12-30 to 1955-12-24.	null	Infection caused by larvae of Trichinella	Wilbert van Panhuis, John Grefenstette, Su Jung, Nian Chok, Anne Cross, Heather Eng, Bruce Lee, Vladimir Zadorozhny, Shawn Brown, Derek Cummings, Donald Burke	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/US.709018004	csv	Tycho 2.0 format	United States of America (the)	1216	US	null	USA
Counts of people diagnosed with Haemophilus influenzae type b infection in the United States as reported by public health surveillance from 2001-12-30 to 2005-12-31.	null	Haemophilus influenzae type b infection	Wilbert van Panhuis, John Grefenstette, Su Jung, Nian Chok, Anne Cross, Heather Eng, Bruce Lee, Vladimir Zadorozhny, Shawn Brown, Derek Cummings, Donald Burke	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/US.709410003	csv	Tycho 2.0 format	United States of America (the)	1216	US	null	USA
Counts of people diagnosed with Infection caused by Escherichia coli in the United States as reported by public health surveillance from 2000-01-02 to 2010-01-02.	null	Infection caused by Escherichia coli	Wilbert van Panhuis, John Grefenstette, Su Jung, Nian Chok, Anne Cross, Heather Eng, Bruce Lee, Vladimir Zadorozhny, Shawn Brown, Derek Cummings, Donald Burke	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/US.71057007	csv	Tycho 2.0 format	United States of America (the)	1216	US	null	USA
Counts of people diagnosed with Meningitis in the United States as reported by public health surveillance from 1905-03-20 to 1959-10-17.	null	Meningitis	Wilbert van Panhuis, John Grefenstette, Su Jung, Nian Chok, Anne Cross, Heather Eng, Bruce Lee, Vladimir Zadorozhny, Shawn Brown, Derek Cummings, Donald Burke	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/US.7180009	csv	Tycho 2.0 format	United States of America (the)	1216	US	null	USA
Counts of people diagnosed with Dengue without warning signs in the United States as reported by public health surveillance from 2001-01-01 to 2015-01-03.	null	Dengue without warning signs	Wilbert van Panhuis, John Grefenstette, Su Jung, Nian Chok, Anne Cross, Heather Eng, Bruce Lee, Vladimir Zadorozhny, Shawn Brown, Derek Cummings, Donald Burke	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/US.722862003	csv	Tycho 2.0 format	United States of America (the)	1216	US	null	USA
Counts of people diagnosed with Smallpox without rash in the United States as reported by public health surveillance from 1889-02-03 to 1906-09-22.	null	Smallpox without rash	Wilbert van Panhuis, John Grefenstette, Su Jung, Nian Chok, Anne Cross, Heather Eng, Bruce Lee, Vladimir Zadorozhny, Shawn Brown, Derek Cummings, Donald Burke	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/US.74724001	csv	Tycho 2.0 format	United States of America (the)	1216	US	null	USA
Counts of people diagnosed with Ornithosis in the United States as reported by public health surveillance from 1956-01-01 to 1961-12-30.	null	Ornithosis	Wilbert van Panhuis, John Grefenstette, Su Jung, Nian Chok, Anne Cross, Heather Eng, Bruce Lee, Vladimir Zadorozhny, Shawn Brown, Derek Cummings, Donald Burke	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/US.75116005	csv	Tycho 2.0 format	United States of America (the)	1216	US	null	USA
Counts of people diagnosed with Brucellosis in the United States as reported by public health surveillance from 1945-01-14 to 1983-01-01.	null	Brucellosis	Wilbert van Panhuis, John Grefenstette, Su Jung, Nian Chok, Anne Cross, Heather Eng, Bruce Lee, Vladimir Zadorozhny, Shawn Brown, Derek Cummings, Donald Burke	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/US.75702008	csv	Tycho 2.0 format	United States of America (the)	1216	US	null	USA
Counts of people diagnosed with Syphilis in the United States as reported by public health surveillance from 1978-01-01 to 1978-02-18.	null	Syphilis	Wilbert van Panhuis, John Grefenstette, Su Jung, Nian Chok, Anne Cross, Heather Eng, Bruce Lee, Vladimir Zadorozhny, Shawn Brown, Derek Cummings, Donald Burke	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/US.76272004	csv	Tycho 2.0 format	United States of America (the)	1216	US	null	USA
Counts of people diagnosed with Acute type B viral hepatitis in the United States as reported by public health surveillance from 2001-12-30 to 2016-07-02.	null	Acute type B viral hepatitis	Wilbert van Panhuis, John Grefenstette, Su Jung, Nian Chok, Anne Cross, Heather Eng, Bruce Lee, Vladimir Zadorozhny, Shawn Brown, Derek Cummings, Donald Burke	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/US.76795007	csv	Tycho 2.0 format	United States of America (the)	1216	US	null	USA
Counts of people diagnosed with Tetanus in the United States as reported by public health surveillance from 1961-12-31 to 2016-07-02.	null	Tetanus	Wilbert van Panhuis, John Grefenstette, Su Jung, Nian Chok, Anne Cross, Heather Eng, Bruce Lee, Vladimir Zadorozhny, Shawn Brown, Derek Cummings, Donald Burke	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/US.76902006	csv	Tycho 2.0 format	United States of America (the)	1216	US	null	USA
Counts of people diagnosed with Leprosy in the United States as reported by public health surveillance from 1924-11-30 to 1991-06-08.	null	Leprosy	Wilbert van Panhuis, John Grefenstette, Su Jung, Nian Chok, Anne Cross, Heather Eng, Bruce Lee, Vladimir Zadorozhny, Shawn Brown, Derek Cummings, Donald Burke	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/US.81004002	csv	Tycho 2.0 format	United States of America (the)	1216	US	null	USA
Counts of people diagnosed with Human anaplasmosis caused by Anaplasma phagocytophilum in the United States as reported by public health surveillance from 2010-01-03 to 2016-07-02.	null	Human anaplasmosis caused by Anaplasma phagocytophilum	Wilbert van Panhuis, John Grefenstette, Su Jung, Nian Chok, Anne Cross, Heather Eng, Bruce Lee, Vladimir Zadorozhny, Shawn Brown, Derek Cummings, Donald Burke	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/US.85708001	csv	Tycho 2.0 format	United States of America (the)	1216	US	null	USA
Counts of people diagnosed with Campylobacteriosis in the United States as reported by public health surveillance from 2015-01-01 to 2016-07-02.	null	Campylobacteriosis	Wilbert van Panhuis, John Grefenstette, Su Jung, Nian Chok, Anne Cross, Heather Eng, Bruce Lee, Vladimir Zadorozhny, Shawn Brown, Derek Cummings, Donald Burke	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/US.86500004	csv	Tycho 2.0 format	United States of America (the)	1216	US	null	USA
Counts of people diagnosed with Haemophilus influenzae infection in the United States as reported by public health surveillance from 1995-12-31 to 2016-07-02.	null	Haemophilus influenzae infection	Wilbert van Panhuis, John Grefenstette, Su Jung, Nian Chok, Anne Cross, Heather Eng, Bruce Lee, Vladimir Zadorozhny, Shawn Brown, Derek Cummings, Donald Burke	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/US.91428005	csv	Tycho 2.0 format	United States of America (the)	1216	US	null	USA
Counts of people diagnosed with Dengue hemorrhagic fever in Uruguay as reported by public health surveillance.	null	Dengue hemorrhagic fever	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/UY.20927009	csv	Tycho 2.0 format	Uruguay	5098	UY	null	URY
Counts of people diagnosed with Dengue in Uruguay as reported by public health surveillance.	null	Dengue	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/UY.38362002	csv	Tycho 2.0 format	Uruguay	5098	UY	null	URY
Counts of people diagnosed with Dengue without warning signs in Uruguay as reported by public health surveillance.	null	Dengue without warning signs	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/UY.722862003	csv	Tycho 2.0 format	Uruguay	5098	UY	null	URY
Counts of people diagnosed with Dengue hemorrhagic fever in Saint Vincent and the Grenadines as reported by public health surveillance.	null	Dengue hemorrhagic fever	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/VC.20927009	csv	Tycho 2.0 format	Saint Vincent and the Grenadines	5069	VC	null	VCT
Counts of people diagnosed with Dengue in Saint Vincent and the Grenadines as reported by public health surveillance.	null	Dengue	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/VC.38362002	csv	Tycho 2.0 format	Saint Vincent and the Grenadines	5069	VC	null	VCT
Counts of people diagnosed with Dengue without warning signs in Saint Vincent and the Grenadines as reported by public health surveillance.	null	Dengue without warning signs	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/VC.722862003	csv	Tycho 2.0 format	Saint Vincent and the Grenadines	5069	VC	null	VCT
Counts of people diagnosed with Dengue hemorrhagic fever in Venezuela as reported by public health surveillance.	null	Dengue hemorrhagic fever	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/VE.20927009	csv	Tycho 2.0 format	Venezuela	4995	VE	null	VEN
Counts of people diagnosed with Dengue in Venezuela as reported by public health surveillance.	null	Dengue	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/VE.38362002	csv	Tycho 2.0 format	Venezuela	4995	VE	null	VEN
Counts of people diagnosed with Dengue without warning signs in Venezuela as reported by public health surveillance.	null	Dengue without warning signs	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/VE.722862003	csv	Tycho 2.0 format	Venezuela	4995	VE	null	VEN
Counts of people diagnosed with Dengue hemorrhagic fever in British Virgin Islands as reported by public health surveillance.	null	Dengue hemorrhagic fever	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/VG.20927009	csv	Tycho 2.0 format	British Virgin Islands	5013	VG	null	VGB
Counts of people diagnosed with Dengue in British Virgin Islands as reported by public health surveillance.	null	Dengue	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/VG.38362002	csv	Tycho 2.0 format	British Virgin Islands	5013	VG	null	VGB
Counts of people diagnosed with Dengue without warning signs in British Virgin Islands as reported by public health surveillance.	null	Dengue without warning signs	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/VG.722862003	csv	Tycho 2.0 format	British Virgin Islands	5013	VG	null	VGB
